country,alpha_2_code,alpha_3_code,numeric_code,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP)
Slovenia,SI,SVN,705,1967,1689528,,,,69.3658536585366,
Slovenia,SI,SVN,705,1968,1704546,,,,68.9170731707317,
Slovenia,SI,SVN,705,1969,1713874,,,,68.3609756097561,
Slovenia,SI,SVN,705,1970,1724891,,,,68.609756097561,
Slovenia,SI,SVN,705,1971,1738335,,,,68.8341463414634,
Slovenia,SI,SVN,705,1972,1752233,,,,69.0585365853659,
Slovenia,SI,SVN,705,1973,1766697,,,,69.4048780487805,
Slovenia,SI,SVN,705,1974,1776132,,,,70.1609756097561,
Slovenia,SI,SVN,705,1975,1793581,,,,70.3585365853659,
Slovenia,SI,SVN,705,1976,1820249,,,,70.3073170731707,
Slovenia,SI,SVN,705,1977,1842377,,,,70.5560975609756,
Slovenia,SI,SVN,705,1978,1862548,,,,70.7024390243902,
Slovenia,SI,SVN,705,1979,1882599,,,,70.8536585365854,
Slovenia,SI,SVN,705,1980,1901315,,,,71.1048780487805,
Slovenia,SI,SVN,705,1981,1906531,,,42.6229527318244,71.2048780487805,
Slovenia,SI,SVN,705,1982,1910334,,,30.1125435950715,71.0536585365854,
Slovenia,SI,SVN,705,1983,1922321,,,40.2134918436935,70.5414634146342,
Slovenia,SI,SVN,705,1984,1932154,,,53.6719669102484,70.9024390243903,
Slovenia,SI,SVN,705,1985,1941641,,,79.4063811481874,71.3512195121951,
Slovenia,SI,SVN,705,1986,1965964,,,95.8865052101644,71.8024390243903,
Slovenia,SI,SVN,705,1987,1989776,,,132.072721014831,72.0024390243902,
Slovenia,SI,SVN,705,1988,1995196,,,198.753712862023,72.4463414634146,
Slovenia,SI,SVN,705,1989,1996351,,,1281.44349404876,72.7048780487805,
Slovenia,SI,SVN,705,1990,1998161,,,552.083528914325,73.2048780487805,
Slovenia,SI,SVN,705,1991,1999429,,,114.832935589747,73.3536585365854,
Slovenia,SI,SVN,705,1992,1996498,,,209.933731186822,73.3048780487805,2.24723333231322
Slovenia,SI,SVN,705,1993,1991746,,,31.7621306305932,73.2536585365854,1.8173013500764
Slovenia,SI,SVN,705,1994,1989443,,,20.9918180471498,73.4048780487805,1.65407466226615
Slovenia,SI,SVN,705,1995,1989872,13276.0730865709,21458485644.9656,13.4637296178669,73.9585365853659,1.57303477574917
Slovenia,SI,SVN,705,1996,1988628,13709.8774257127,21563788951.8414,9.86445061546851,74.4585365853658,1.53636281209044
Slovenia,SI,SVN,705,1997,1985956,14421.5753234248,20753634453.7815,8.359679907043,74.7073170731707,1.40136831751909
Slovenia,SI,SVN,705,1998,1981629,14927.0344967417,22112575014.4258,7.89116682856684,74.8073170731708,1.36118246899735
Slovenia,SI,SVN,705,1999,1983045,15711.81638306,22692096242.584,6.15558754451559,75.009756097561,1.211302468275
Slovenia,SI,SVN,705,2000,1988925,16240.6568860495,20240379896.6853,8.91174418658769,75.4121951219512,1.09316627543634
Slovenia,SI,SVN,705,2001,1992060,16736.6666048821,20859261599.2103,8.37966587492204,75.7585365853659,1.30048247372981
Slovenia,SI,SVN,705,2002,1994530,17301.9338072883,23284719201.995,7.48077770703754,76.0073170731707,1.38761857556639
Slovenia,SI,SVN,705,2003,1995733,17803.3779818988,29319208608.1222,5.54416421752901,76.8585365853659,1.40379833710615
Slovenia,SI,SVN,705,2004,1997012,18567.5622059245,33933993522.6707,3.59297594249509,77.2073170731707,1.43065194465024
Slovenia,SI,SVN,705,2005,2000474,19239.3999078218,35866164656.1373,2.45150132316475,77.6121951219512,1.4201971624414
Slovenia,SI,SVN,705,2006,2006868,20280.1519045957,38985718228.5786,2.45792444195865,78.0865853658537,1.54218221292603
Slovenia,SI,SVN,705,2007,2018122,21574.7534360106,46962587595.128,3.65749563284099,78.5609756097561,1.44291454234963
Slovenia,SI,SVN,705,2008,2021316,22296.7049968231,54319399961.3,5.64742380573935,78.7658536585366,1.49291914113746
Slovenia,SI,SVN,705,2009,2039669,20428.1698595221,49729127533.9386,0.839262246793887,78.9707317073171,1.58615682467018
Slovenia,SI,SVN,705,2010,2048583,20612.5895305308,47569634553.8168,1.80117022137134,79.4219512195122,1.60312521178811
Slovenia,SI,SVN,705,2011,2052843,20746.988405299,50883600760.681,1.8028517194191,79.9707317073171,1.29217076374929
Slovenia,SI,SVN,705,2012,2057159,20157.0052544663,45851550969.7617,2.59741386039003,80.1243902439024,1.16679123354242
Slovenia,SI,SVN,705,2013,2059953,19922.474290455,47767746832.5068,1.76920085881907,80.3219512195122,1.04694825557094
Slovenia,SI,SVN,705,2014,2061980,20453.8333877187,49538339538.6998,0.19934382657075,81.0780487804878,0.973739588196785
Slovenia,SI,SVN,705,2015,2063531,20890.1664304173,41777966741.8734,-0.525552285820877,80.7756097560976,0.930119531623913
Slovenia,SI,SVN,705,2016,2065042,21541.176421949,43632048585.5441,-0.054999541670474,81.1756097560976,1.00428707817666
Slovenia,SI,SVN,705,2017,2066388,22563.7589398118,47713353120.1966,1.42910743319306,81.0292682926829,0.981780637525869
Slovenia,SI,SVN,705,2018,2073894,23483.529124564,53372127792.3945,1.7386086198818,81.3780487804878,0.977856790281467
Slovenia,SI,SVN,705,2019,2088385,24142.0895708359,53555776974.3685,1.63052260754344,81.5292682926829,1.0543316103123
Slovenia,SI,SVN,705,2020,2102419,22963.9334110233,53456563151.3511,-0.05485681576061,80.5317073170732,1.05910921346345
Slovenia,SI,SVN,705,2021,2108079,24786.7912075572,61087662970.4137,1.9170650608926,80.8756097560976,1.23544123825207
Slovenia,SI,SVN,705,2022,2111986,25349.7585533515,58905498955.8115,8.83369886749452,,1.18798601519501
Solomon Islands,SB,SLB,90,1960,133440,,,,47.741,
Solomon Islands,SB,SLB,90,1961,136780,,,,48.434,
Solomon Islands,SB,SLB,90,1962,140254,,,,49.254,
Solomon Islands,SB,SLB,90,1963,143863,,,,50.049,
Solomon Islands,SB,SLB,90,1964,147609,,,,50.859,
Solomon Islands,SB,SLB,90,1965,151495,,,,51.659,
Solomon Islands,SB,SLB,90,1966,155514,,,,52.461,
Solomon Islands,SB,SLB,90,1967,159667,,,,53.208,
Solomon Islands,SB,SLB,90,1968,163973,,,,54.239,
Solomon Islands,SB,SLB,90,1969,168399,,,,55.163,
Solomon Islands,SB,SLB,90,1970,172833,,,,56.072,
Solomon Islands,SB,SLB,90,1971,177264,,,,56.978,
Solomon Islands,SB,SLB,90,1972,181876,,27708109.3992595,6.87754613015531,57.797,
Solomon Islands,SB,SLB,90,1973,186816,,37840136.0544218,3.2286995513524,58.594,
Solomon Islands,SB,SLB,90,1974,192155,,57171514.5436309,18.8531711555989,59.356,
Solomon Islands,SB,SLB,90,1975,197853,,49485054.3353751,10.0694444446641,58.078,
Solomon Islands,SB,SLB,90,1976,204082,,52915678.3166704,4.25531914893602,60.749,
Solomon Islands,SB,SLB,90,1977,210932,,59989997.9707635,8.61678004535154,60.864,
Solomon Islands,SB,SLB,90,1978,218193,,68218914.0373006,6.26304801670155,61.911,
Solomon Islands,SB,SLB,90,1979,225786,,97348157.6601337,8.05500982318267,62.388,
Solomon Islands,SB,SLB,90,1980,233668,2253.86662217495,167909232.791895,13.0909090909091,62.8,
Solomon Islands,SB,SLB,90,1981,241827,2138.68751815755,189843240.186355,16.3987138263664,63.161,
Solomon Islands,SB,SLB,90,1982,250250,2032.19788406098,184046118.63405,12.9834254143648,63.509,
Solomon Islands,SB,SLB,90,1983,258945,2040.36925533758,172862092.336652,6.23471882640582,63.762,
Solomon Islands,SB,SLB,90,1984,267913,1975.42731752579,172777298.210353,11.0471806674338,63.998,
Solomon Islands,SB,SLB,90,1985,277158,1849.72134992672,160460000.945456,9.56822107081143,64.29,
Solomon Islands,SB,SLB,90,1986,286527,1785.63419093553,141705605.954637,13.5718789407313,63.76,
Solomon Islands,SB,SLB,90,1987,295836,1875.08808892935,147391277.776779,10.9923664122135,64.764,
Solomon Islands,SB,SLB,90,1988,305132,1840.69068769143,167947044.696394,16.7375265724654,64.973,
Solomon Islands,SB,SLB,90,1989,314560,1861.66068043207,164989654.484786,14.9322478710301,65.186,
Solomon Islands,SB,SLB,90,1990,324171,1846.20854819701,209618219.764211,8.73759261848181,65.392,
Solomon Islands,SB,SLB,90,1991,333952,1899.66377458673,218515701.261626,15.050130775937,65.579,
Solomon Islands,SB,SLB,90,1992,343916,2078.89386762387,259130562.48079,10.7511603675285,65.767,
Solomon Islands,SB,SLB,90,1993,354086,2099.95157839402,296825079.139313,9.16866233321985,65.958,
Solomon Islands,SB,SLB,90,1994,364505,2205.16070705895,399920276.068419,13.2560325916638,66.188,
Solomon Islands,SB,SLB,90,1995,375189,2358.50090855649,462690214.040342,9.62921970116226,66.381,
Solomon Islands,SB,SLB,90,1996,386069,2328.93448055226,503520398.120435,11.7743563856637,66.59,
Solomon Islands,SB,SLB,90,1997,397050,2243.82488145149,518079297.443974,8.08400135486043,66.742,
Solomon Islands,SB,SLB,90,1998,408145,2211.02032268861,449688899.66856,12.3995038128069,66.92,
Solomon Islands,SB,SLB,90,1999,419229,2142.10747223183,471096528.378043,8.02036839296841,67.069,
Solomon Islands,SB,SLB,90,2000,429978,1790.37374903463,415637468.851513,7.88956186986721,67.225,
Solomon Islands,SB,SLB,90,2001,440395,1608.94123104855,409615847.714611,6.92583732057426,67.364,
Solomon Islands,SB,SLB,90,2002,450760,1527.93025970643,338901817.989999,10.9296341872692,67.515,
Solomon Islands,SB,SLB,90,2003,461216,1590.70567135502,414238408.919651,8.26946349334406,67.644,
Solomon Islands,SB,SLB,90,2004,471785,1674.55116518248,470202654.893741,6.98584202682567,67.801,
Solomon Islands,SB,SLB,90,2005,482486,1757.88964213206,554484823.316409,7.33066341633299,67.936,
Solomon Islands,SB,SLB,90,2006,493430,1790.0335649307,603431795.010893,11.2199870214146,68.09,
Solomon Islands,SB,SLB,90,2007,504619,1814.04960295072,661680959.226346,7.66602013484806,67.986,
Solomon Islands,SB,SLB,90,2008,516001,1884.48600757669,720478833.21414,17.3200651968774,68.404,
Solomon Islands,SB,SLB,90,2009,527833,1895.00980410625,749697605.549419,7.09271716876286,68.466,
Solomon Islands,SB,SLB,90,2010,540394,2030.66047615108,854225748.127504,1.05148163321038,68.732,
Solomon Islands,SB,SLB,90,2011,553721,2129.03211193063,990047255.301777,7.34270706018,68.908,
Solomon Islands,SB,SLB,90,2012,567763,2127.58004418029,1128048090.58295,5.91200602491155,69.084,
Solomon Islands,SB,SLB,90,2013,582365,2182.87688859711,1289722485.27314,5.3913638858756,69.188,
Solomon Islands,SB,SLB,90,2014,597375,2153.33551212503,1320294155.73102,5.16590237925171,69.234,
Solomon Islands,SB,SLB,90,2015,612660,2134.80541826155,1283709265.13979,-0.57446928635949,69.583,
Solomon Islands,SB,SLB,90,2016,628102,2197.98817788824,1336643909.59761,0.512485626268713,69.801,
Solomon Islands,SB,SLB,90,2017,643634,2210.91151030765,1440170145.00361,0.488686760261004,69.988,
Solomon Islands,SB,SLB,90,2018,659249,2217.81727876586,1594890892.86961,3.46147484973746,70.173,
Solomon Islands,SB,SLB,90,2019,674993,2203.98339469669,1602564673.522,1.63485544012278,70.382,
Solomon Islands,SB,SLB,90,2020,691191,2079.56035409056,1572050827.1044,2.96354992076004,70.199,
Solomon Islands,SB,SLB,90,2021,707851,2019.04647717176,1601961745.95721,-0.115437894412767,70.348,
Solomon Islands,SB,SLB,90,2022,724273,1893.10430072604,1605498542.02184,5.51812928576961,,
Somalia,SO,SOM,706,1960,2870732,,180179811.448075,,43.452,
Somalia,SO,SOM,706,1961,2945662,,191365775.61369,,43.563,0.230825420014609
Somalia,SO,SOM,706,1962,3022827,,203335811.145676,,43.877,0.254470426409904
Somalia,SO,SOM,706,1963,3102170,,216145935.941626,,44.1,0.290155440414508
Somalia,SO,SOM,706,1964,3183590,,229235720.145712,,44.3,0.330487804878049
Somalia,SO,SOM,706,1965,3267593,,243529907.068037,,44.544,0.296955772544515
Somalia,SO,SOM,706,1966,3353665,,256577758.488897,,44.76,0.353645266594124
Somalia,SO,SOM,706,1967,3441799,,271375748.089701,,44.97,0.387944358578053
Somalia,SO,SOM,706,1968,3532420,,285922033.471187,,45.173,0.4072265625
Somalia,SO,SOM,706,1969,3625274,,305542857.142857,,45.37,0.41958041958042
Somalia,SO,SOM,706,1970,3720977,,322900004.571429,,45.557,0.496014171833481
Somalia,SO,SOM,706,1971,3818389,,330698026.725742,,45.747,0.483050847457627
Somalia,SO,SOM,706,1972,3918220,,417313603.982737,,45.94,0.45360824742268
Somalia,SO,SOM,706,1973,4022336,,508636319.350474,,46.131,0.505494505494506
Somalia,SO,SOM,706,1974,4125823,,469658291.342335,,43.818,0.72714916751614
Somalia,SO,SOM,706,1975,4228289,,711151570.45274,,44.182,0.516201117318436
Somalia,SO,SOM,706,1976,4333779,,808498996.664019,,44.568,0.517512790240063
Somalia,SO,SOM,706,1977,4449505,,497536371.014493,,46.918,0.460755813953488
Somalia,SO,SOM,706,1978,4777703,,563950214.364641,,46.95,0.994988387727662
Somalia,SO,SOM,706,1979,5408813,,592585306.036745,,47.305,0.97466103578573
Somalia,SO,SOM,706,1980,5892224,,602724030.436746,,47.489,0.549735206078747
Somalia,SO,SOM,706,1981,5934938,,694610043.373494,,47.666,0.607709750566893
Somalia,SO,SOM,706,1982,5951805,,762206606.178325,,47.83,0.288266620855523
Somalia,SO,SOM,706,1983,6142513,,727809243.342824,,48.166,0.239324528624811
Somalia,SO,SOM,706,1984,6369020,,744326945.786638,,48.459,0.143127627483072
Somalia,SO,SOM,706,1985,6630637,,827405806.741573,,48.281,0.050709706959707
Somalia,SO,SOM,706,1986,6908579,,873161504.900069,,48.37,28.9482415394824
Somalia,SO,SOM,706,1987,7158004,,957837185.280865,,48.903,16.9562113279391
Somalia,SO,SOM,706,1988,7160461,,977731063.892038,,43.835,17.4357168016907
Somalia,SO,SOM,706,1989,7035378,,1014833264.60481,,46.717,1.52999213555444
Somalia,SO,SOM,706,1990,6999096,,834948071.959369,,47.105,
Somalia,SO,SOM,706,1991,6732702,,,,26.565,
Somalia,SO,SOM,706,1992,6428141,,,,27.312,
Somalia,SO,SOM,706,1993,6620729,,,,50.648,
Somalia,SO,SOM,706,1994,6959828,,,,50.327,
Somalia,SO,SOM,706,1995,7210930,,,,50.6,
Somalia,SO,SOM,706,1996,7472450,,,,50.447,
Somalia,SO,SOM,706,1997,7734313,,,,50.195,
Somalia,SO,SOM,706,1998,8056862,,,,50.66,
Somalia,SO,SOM,706,1999,8384479,,,,50.525,
Somalia,SO,SOM,706,2000,8721465,,,,50.66,
Somalia,SO,SOM,706,2001,9070747,,,,50.74,
Somalia,SO,SOM,706,2002,9411103,,,,50.731,
Somalia,SO,SOM,706,2003,9758281,,,,50.614,
Somalia,SO,SOM,706,2004,10117354,,,,50.538,
Somalia,SO,SOM,706,2005,10467292,,,,50.661,
Somalia,SO,SOM,706,2006,10784973,,,,50.597,
Somalia,SO,SOM,706,2007,11118092,,,,50.515,
Somalia,SO,SOM,706,2008,11444870,,,,51.12,
Somalia,SO,SOM,706,2009,11730037,,,,51.853,
Somalia,SO,SOM,706,2010,12026649,,,,50.563,
Somalia,SO,SOM,706,2011,12216837,,,,51.304,
Somalia,SO,SOM,706,2012,12440326,,,,53.161,
Somalia,SO,SOM,706,2013,12852485,459.704074574761,5804021227.39139,,53.843,
Somalia,SO,SOM,706,2014,13309235,477.33956959267,6506710532.69257,,54.277,
Somalia,SO,SOM,706,2015,13763906,507.482915466996,6955707895.09367,,54.857,
Somalia,SO,SOM,706,2016,14292847,520.098031819605,7360476838.14219,,55.044,
Somalia,SO,SOM,706,2017,14864221,547.61668590834,8219833299.81709,,55.654,
Somalia,SO,SOM,706,2018,15411094,543.998079911656,8244121114.53534,,56.375,
Somalia,SO,SOM,706,2019,15981300,543.614391301392,9384739811.54097,,57.078,
Somalia,SO,SOM,706,2020,16537016,511.898809393144,9166107477.44175,,55.967,
Somalia,SO,SOM,706,2021,17065581,512.451239522392,9796698623.66221,,55.28,
Somalia,SO,SOM,706,2022,17597511,509.052606466389,10374541202.0384,,,
South Africa,ZA,ZAF,710,1960,16520441,3974.03361120474,8418196632.72135,1.28885903549376,52.669,0.950977129000048
South Africa,ZA,ZAF,710,1961,16989464,4012.89663721609,8853596458.56142,2.10237396324092,53.085,1.46784913582076
South Africa,ZA,ZAF,710,1962,17503133,4135.76749836188,9490596203.76152,1.24628537807022,53.376,2.25483730416399
South Africa,ZA,ZAF,710,1963,18042215,4308.04281809517,10530795787.6817,1.33796971443194,53.633,2.06460848141164
South Africa,ZA,ZAF,710,1964,18603097,4509.88485226237,11580795367.6819,2.534972840902,53.906,2.695608797689
South Africa,ZA,ZAF,710,1965,19187194,4640.31998735938,12653194938.722,4.0690287353295,54.192,2.63082886060615
South Africa,ZA,ZAF,710,1966,19789771,4698.71149286215,13777394489.0422,3.48923368982031,54.391,2.704872973096
South Africa,ZA,ZAF,710,1967,20410677,4883.63095065387,15371993851.2025,3.53899153280631,54.626,2.78801852960007
South Africa,ZA,ZAF,710,1968,21050540,4931.85552141961,16608193356.7227,1.98613552880718,54.876,2.76117526451189
South Africa,ZA,ZAF,710,1969,21704214,5008.89773905012,18657792536.883,3.23822451961743,55.194,2.60847927374445
South Africa,ZA,ZAF,710,1970,22368306,5115.28356733576,20554791778.0833,4.99187711721285,55.579,2.33374509405345
South Africa,ZA,ZAF,710,1971,23031441,5180.57878425989,22755331598.6617,5.95739773780432,55.955,2.45819303358705
South Africa,ZA,ZAF,710,1972,23698507,5118.07239382198,23813457348.2064,6.42570844638613,56.272,2.37266886068014
South Africa,ZA,ZAF,710,1973,24382513,5201.925538599,32337645307.5758,9.43398734926114,56.722,2.64690982776089
South Africa,ZA,ZAF,710,1974,25077016,5366.9511932585,40139695677.7051,11.7241259217023,57.117,3.0851992816305
South Africa,ZA,ZAF,710,1975,25777964,5309.53322984154,41368044699.9897,13.4259418678705,57.512,3.87495470832159
South Africa,ZA,ZAF,710,1976,26480300,5284.99740599372,39648559912.14,11.0203906361099,58.006,4.72799061209406
South Africa,ZA,ZAF,710,1977,27199838,5140.3539469156,43590760897.6902,11.1519640869288,58.492,5.2633345592313
South Africa,ZA,ZAF,710,1978,27943445,5154.3946575082,49654712413.6781,11.1356076531848,58.979,4.56219888726238
South Africa,ZA,ZAF,710,1979,28697014,5209.29066095952,60699054538.8903,13.2936586533207,59.395,3.86307372855086
South Africa,ZA,ZAF,710,1980,29463549,5409.67651794353,86086380409.6893,13.6602406858852,59.813,3.30463366071471
South Africa,ZA,ZAF,710,1981,30232561,5554.69783865993,89562307211.0887,15.2542442656565,60.364,3.63812916270383
South Africa,ZA,ZAF,710,1982,31022417,5392.51519392274,82776455679.4153,14.6390324191597,60.933,3.61409329641932
South Africa,ZA,ZAF,710,1983,31865176,5152.95348483674,92847141190.1984,12.3032071438236,61.465,3.60464820498906
South Africa,ZA,ZAF,710,1984,32768207,5266.46346405206,81876827199.2311,11.5264813036767,61.907,3.69560695941547
South Africa,ZA,ZAF,710,1985,33752964,5050.86835549723,61888790424.804,16.2942269399101,62.38,3.69833382968385
South Africa,ZA,ZAF,710,1986,34877834,4888.8416486468,70409079610.2637,18.6549189263064,62.912,3.82057632450885
South Africa,ZA,ZAF,710,1987,36119333,4819.97291865133,93418918062.7229,16.1605814426616,63.041,4.19217049247912
South Africa,ZA,ZAF,710,1988,37393853,4851.23462621034,100804585769.406,12.7795448229905,63.345,4.62375902257971
South Africa,ZA,ZAF,710,1989,38668684,4803.64589074527,104686166081.45,14.730918284745,63.31,4.35192469683244
South Africa,ZA,ZAF,710,1990,39877570,4643.22231499389,121780791791.973,14.320955727722,63.375,3.89462624561791
South Africa,ZA,ZAF,710,1991,40910959,4479.85187058929,131995444199.593,15.334802353322,63.265,3.22263389360805
South Africa,ZA,ZAF,710,1992,41760755,4294.90291742528,144010513272.375,13.8746803836056,63.341,2.81765061454765
South Africa,ZA,ZAF,710,1993,42525440,4269.70016355266,144532358674.583,9.71746732988991,63.045,2.49552369800039
South Africa,ZA,ZAF,710,1994,43267982,4330.71147687187,151091003233.639,8.93852493545717,62.612,2.56196590060566
South Africa,ZA,ZAF,710,1995,43986084,4392.07004112001,168861173587.054,8.68044422624465,62.262,2.11786404667743
South Africa,ZA,ZAF,710,1996,44661603,4511.64124389134,160122826316.263,7.35411338706952,61.459,1.75587879819291
South Africa,ZA,ZAF,710,1997,45285048,4565.21665824426,165756676595.857,8.59778263173693,60.805,1.58213355671958
South Africa,ZA,ZAF,710,1998,45852166,4531.29598669759,149819615960.396,6.88054637817278,60.001,1.38316672312245
South Africa,ZA,ZAF,710,1999,46364681,4588.7560281192,148308666492.948,5.18149279747878,59.241,1.27205293062738
South Africa,ZA,ZAF,710,2000,46813266,4735.66553181957,148579191530.395,5.33895102929212,58.47,1.38728913141799
South Africa,ZA,ZAF,710,2001,47229714,4820.64433895753,131692500471.299,5.70190018305717,57.261,1.48316101798605
South Africa,ZA,ZAF,710,2002,47661514,4953.7364473103,126298380475.312,9.4947107032486,55.666,1.52930955872386
South Africa,ZA,ZAF,710,2003,48104048,5052.90993956202,192409559233.228,5.67941771099112,54.331,1.4688112381823
South Africa,ZA,ZAF,710,2004,48556071,5233.86627685538,251495558194.484,-0.692030271024132,54.043,1.35572857797827
South Africa,ZA,ZAF,710,2005,49017147,5458.23016635984,283925657333.605,2.06284616504634,53.98,1.23481125272958
South Africa,ZA,ZAF,710,2006,49491756,5708.82308621003,298723218173.567,3.24390776468065,54.278,1.15387200554978
South Africa,ZA,ZAF,710,2007,49996094,5954.16804814954,323309276978.553,6.17780683499409,54.992,1.05883924142242
South Africa,ZA,ZAF,710,2008,50565812,6074.94267195276,307188878051.107,10.0745755249182,56.022,1.03951331865132
South Africa,ZA,ZAF,710,2009,51170779,5910.78824576381,323126593033.907,7.21531413612566,57.447,1.08950470906387
South Africa,ZA,ZAF,710,2010,51784921,6018.23075370279,409232529965.626,4.08972989470464,58.899,1.00348106887351
South Africa,ZA,ZAF,710,2011,52443325,6130.97136731323,447479678691.973,4.9992669696526,60.651,1.00265340405471
South Africa,ZA,ZAF,710,2012,53145033,6194.99275876379,423516734077.151,5.72465791678297,61.846,1.03352274081458
South Africa,ZA,ZAF,710,2013,53873616,6263.10433363432,391194711860.894,5.78446909667201,62.533,1.02779402383821
South Africa,ZA,ZAF,710,2014,54729551,6252.31797718806,371745234720.224,6.12983770287141,63.38,1.02189399625968
South Africa,ZA,ZAF,710,2015,55876504,6204.92990145846,338766618711.13,4.54064227737906,63.95,1.00692862196088
South Africa,ZA,ZAF,710,2016,56422274,6185.74604725477,315294109648.646,6.57139642173964,64.747,0.971046764986093
South Africa,ZA,ZAF,710,2017,56641209,6233.18710774485,370872987853.886,5.18424664766128,65.402,0.943568494750462
South Africa,ZA,ZAF,710,2018,57339635,6253.1189963954,393942734756.111,4.51716522786592,65.674,0.897196371938879
South Africa,ZA,ZAF,710,2019,58087055,6188.70355768095,379611912078.734,4.12024587014984,66.175,0.884244501867417
South Africa,ZA,ZAF,710,2020,58801927,5748.89784492783,332655390435.871,3.21003597454107,65.252,0.957516706073716
South Africa,ZA,ZAF,710,2021,59392255,5959.44365737418,412089092136.658,4.61167217803206,62.341,0.809812625998238
South Africa,ZA,ZAF,710,2022,59893885,6022.42750828084,396810059371.407,7.03972661255866,,0.739893648166575
South Sudan,SS,SSD,728,1960,2907724,,,,28.662,
South Sudan,SS,SSD,728,1961,2948953,,,,28.84,
South Sudan,SS,SSD,728,1962,2992270,,,,29.119,
South Sudan,SS,SSD,728,1963,3036238,,,,28.826,
South Sudan,SS,SSD,728,1964,3088701,,,,33.149,
South Sudan,SS,SSD,728,1965,3143622,,,,29.288,
South Sudan,SS,SSD,728,1966,3185305,,,,26.084,
South Sudan,SS,SSD,728,1967,3221957,,,,26.406,
South Sudan,SS,SSD,728,1968,3261725,,,,26.708,
South Sudan,SS,SSD,728,1969,3301892,,,,26.086,
South Sudan,SS,SSD,728,1970,3342410,,,,26.399,
South Sudan,SS,SSD,728,1971,3396808,,,,31.582,
South Sudan,SS,SSD,728,1972,3464715,,,,31.907,
South Sudan,SS,SSD,728,1973,3542465,,,,36.479,
South Sudan,SS,SSD,728,1974,3629608,,,,36.514,
South Sudan,SS,SSD,728,1975,3718279,,,,36.746,
South Sudan,SS,SSD,728,1976,3808615,,,,36.84,
South Sudan,SS,SSD,728,1977,3901044,,,,37.325,
South Sudan,SS,SSD,728,1978,3995911,,,,37.649,
South Sudan,SS,SSD,728,1979,4092792,,,,37.919,
South Sudan,SS,SSD,728,1980,4192012,,,,38.417,
South Sudan,SS,SSD,728,1981,4293866,,,,38.783,
South Sudan,SS,SSD,728,1982,4398297,,,,39.113,
South Sudan,SS,SSD,728,1983,4502541,,,,35.491,
South Sudan,SS,SSD,728,1984,4603039,,,,32.673,
South Sudan,SS,SSD,728,1985,4706975,,,,33.154,
South Sudan,SS,SSD,728,1986,4819667,,,,33.632,
South Sudan,SS,SSD,728,1987,4893809,,,,21.912,
South Sudan,SS,SSD,728,1988,4814879,,,,12.407,
South Sudan,SS,SSD,728,1989,4706626,,,,29.68,
South Sudan,SS,SSD,728,1990,4750817,,,,29.935,
South Sudan,SS,SSD,728,1991,4867185,,,,30.148,
South Sudan,SS,SSD,728,1992,4956969,,,,22.724,
South Sudan,SS,SSD,728,1993,5018172,,,,22.704,
South Sudan,SS,SSD,728,1994,5142863,,,,44.384,
South Sudan,SS,SSD,728,1995,5302042,,,,30.948,
South Sudan,SS,SSD,728,1996,5434894,,,,31.297,
South Sudan,SS,SSD,728,1997,5589410,,,,32.242,
South Sudan,SS,SSD,728,1998,5699436,,,,18.385,
South Sudan,SS,SSD,728,1999,5850145,,,,43.223,
South Sudan,SS,SSD,728,2000,6114440,,,,46.028,
South Sudan,SS,SSD,728,2001,6394431,,,,46.881,
South Sudan,SS,SSD,728,2002,6686100,,,,47.492,
South Sudan,SS,SSD,728,2003,6992367,,,,50.253,
South Sudan,SS,SSD,728,2004,7317118,,,,50.917,
South Sudan,SS,SSD,728,2005,7662654,,,,51.545,
South Sudan,SS,SSD,728,2006,8029517,,,,52.016,
South Sudan,SS,SSD,728,2007,8417823,,,,52.856,
South Sudan,SS,SSD,728,2008,8823888,2287.56504908164,,,53.538,5.76128903307145
South Sudan,SS,SSD,728,2009,9229227,2297.36295133232,,5.00627361534048,53.891,4.96846263299849
South Sudan,SS,SSD,728,2010,9714419,2302.52029431863,,1.16962180301106,54.812,4.14063254299941
South Sudan,SS,SSD,728,2011,10243050,2082.35996433619,8550148979.59184,46.8521757193603,54.94,6.09441532228387
South Sudan,SS,SSD,728,2012,10701604,1074.654868133,11486155559.322,45.5258978371698,55.865,8.7711241134394
South Sudan,SS,SSD,728,2013,11106031,1171.48237870724,17413371593.2203,-0.0580909784221921,55.751,6.5698143952479
South Sudan,SS,SSD,728,2014,11213284,1199.42104478047,11954212847.4576,1.67429906295505,54.973,8.46061686026832
South Sudan,SS,SSD,728,2015,11194299,1071.77776475545,10522802563.6757,52.7663304192139,55.566,8.90853520334162
South Sudan,SS,SSD,728,2016,11066105,,,379.999585624025,55.544,4.01385654087298
South Sudan,SS,SSD,728,2017,10658226,,,187.851630279442,55.309,2.06134443197278
South Sudan,SS,SSD,728,2018,10395329,,,83.5015294922001,55.95,3.19540114016586
South Sudan,SS,SSD,728,2019,10447666,,,87.2413641500037,55.912,3.34971373830548
South Sudan,SS,SSD,728,2020,10606227,,,29.6758435538564,55.48,2.27987941114745
South Sudan,SS,SSD,728,2021,10748272,,,10.516715829435901,54.975,2.62614385621105
